order_id,kitchen_id,zone_id,rider_id,time_slot_id,order_date,order_value_ngn,delivery_distance_km,promised_delivery_min,actual_delivery_min,traffic_friction_score,food_temp_on_arrival_c,customer_rating,delivery_cost_ngn,order_profit_ngn
val_1532,KIT-YB-001,val_9,val_4,val_37,8/12/2023,3477.606115,24.19229919,897,768,9.853484104,338.6375109,4.746864546,10689.15409,590.0768998
val_1533,KIT-IK-001,val_13,val_41,val_1,8/12/2023,42141.77695,25.86832881,574,61,2.120684041,248.7951838,1.702218771,8765.76961,400.2231559
val_1534,KIT-YB-001,val_15,val_26,val_1,8/13/2023,61554.33011,25.30299249,926,390,5.410959502,633.5343046,2.881971366,4530.677687,395.9488302
val_1535,KIT-IK-001,val_12,val_50,val_37,8/13/2023,82394.19825,16.56331893,724,753,3.322206911,981.1237479,2.179616492,1005.280481,320.7645666
val_1536,KIT-LK-001,val_12,val_4,val_12,8/13/2023,10750.61997,29.54392452,551,980,7.747139526,916.1374895,2.39172261,3092.511898,729.422862
val_1537,KIT-YB-001,val_18,val_20,val_43,8/13/2023,118669.1235,21.28343199,383,293,1.310169947,209.8592748,2.480368237,6139.622862,738.7560679
val_1538,KIT-IK-001,val_5,val_2,val_44,8/13/2023,123912.4396,34.77768981,111,283,5.901175624,842.7571125,2.039986949,3236.908774,531.2241325
val_1539,KIT-LK-001,val_15,val_42,val_42,8/13/2023,32367.50654,28.57724999,705,250,8.713857141,21.10770883,4.053966082,9361.445377,448.9364195
val_1540,KIT-LK-001,val_18,val_51,val_47,8/13/2023,119863.5191,25.33460679,939,895,4.503577023,589.4488361,4.247484489,11235.00551,635.6272101
val_1541,KIT-SU-001,val_11,val_9,val_39,8/14/2023,54533.32266,4.490937528,366,180,8.541072426,930.3361235,3.158069087,2279.359344,491.4080817
val_1542,KIT-YB-001,val_16,val_19,val_18,8/14/2023,63754.97159,29.17448131,355,366,2.322013748,959.335428,4.597213755,265.8136749,824.1677185
val_1543,KIT-LK-001,val_2,val_50,val_47,8/14/2023,140490.044,10.8339131,97,134,9.264931006,603.057913,1.546603413,1192.051441,65.14992144
val_1544,KIT-LK-001,val_17,val_2,val_16,8/14/2023,133839.7064,14.77821748,598,940,8.123071926,630.8142723,3.026385071,9673.700488,902.6087371
val_1545,KIT-IK-001,val_11,val_57,val_28,8/14/2023,56579.05162,16.3040579,310,66,4.519886349,389.9065751,4.313718477,833.7510905,524.4968344
val_1546,KIT-LK-001,val_4,val_53,val_0,8/14/2023,73472.49071,11.72960641,10,507,2.175649936,723.638448,3.483653791,9006.408371,509.2149464
val_1547,KIT-YB-001,val_1,val_9,val_46,8/14/2023,43335.30631,3.973670245,7,155,5.683804179,245.7085979,4.940013117,4981.45946,390.9765324
val_1548,KIT-IK-001,val_14,val_8,val_28,8/15/2023,77557.42162,7.137861907,335,407,7.033836534,33.87118861,3.382976309,5227.555411,532.2837452
val_1549,KIT-YB-001,val_8,val_41,val_45,8/15/2023,102445.2315,28.16063261,462,589,2.160338867,835.3038601,4.840114666,8823.101918,220.3274805
val_1550,KIT-LK-001,val_6,val_0,val_16,8/15/2023,14353.82074,22.8990006,457,699,9.398568994,60.36222976,1.394824979,3976.355249,497.3191607
val_1551,KIT-IK-001,val_7,val_30,val_15,8/15/2023,138016.2484,33.01088389,741,570,7.864315629,664.7077718,1.170499383,9763.788287,398.2254925
val_1552,KIT-LK-001,val_19,val_3,val_25,8/15/2023,107971.6582,28.77317871,528,427,9.564682083,436.9308755,2.426056173,1313.463427,293.9896176
val_1553,KIT-IK-001,val_8,val_31,val_41,8/15/2023,14964.52613,14.19726387,785,281,3.69319032,43.25692402,4.36533345,8680.162278,212.1937477
val_1554,KIT-YB-001,val_1,val_21,val_26,8/15/2023,130413.8543,27.55997403,297,803,4.900872325,159.8158511,1.202037671,10863.43737,860.2124612
val_1555,KIT-YB-001,val_5,val_42,val_38,8/16/2023,111680.5885,20.2597359,232,680,3.160983288,100.7190877,2.009183307,2138.186207,850.1749239
val_1556,KIT-SU-001,val_2,val_52,val_10,8/16/2023,47312.45912,10.16327768,540,672,3.464051406,214.405383,4.940073745,6747.331704,485.1180963
val_1557,KIT-IK-001,val_13,val_29,val_37,8/16/2023,78454.2467,34.1331081,105,770,2.307580262,635.2769524,3.563860453,7763.545924,231.4615847
val_1558,KIT-YB-001,val_16,val_38,val_35,8/16/2023,129089.5335,32.51148657,765,220,2.127123847,570.6212067,2.572438174,1766.575065,450.3758688
val_1559,KIT-LK-001,val_16,val_36,val_43,8/16/2023,145234.7807,4.104506192,185,981,7.037059953,432.9360235,1.311446791,6610.461081,925.6406128
val_1560,KIT-YB-001,val_12,val_59,val_2,8/16/2023,42521.07069,29.41186756,916,920,2.412489952,843.0534837,4.020968343,3177.097927,779.3980118
val_1561,KIT-SU-001,val_15,val_13,val_18,8/16/2023,97758.44826,2.903497848,984,440,2.200916088,753.0779157,4.701224179,9092.221517,807.5605829
val_1562,KIT-YB-001,val_8,val_14,val_4,8/17/2023,129106.9151,32.52290794,538,204,5.811271525,682.7070154,3.966174335,6902.662919,702.7428288
val_1563,KIT-SU-001,val_12,val_22,val_19,8/17/2023,148230.9439,21.92097829,312,374,7.335982696,598.8639017,1.465645486,5044.69635,724.0119492
val_1564,KIT-SU-001,val_2,val_44,val_36,8/17/2023,11072.41405,5.997062107,339,389,8.002346172,696.1098122,3.127449057,8961.869323,149.6276751
val_1565,KIT-YB-001,val_10,val_51,val_30,8/17/2023,75791.48389,28.64073277,429,974,6.222151346,226.5938742,2.611084129,8835.512062,346.8465116
val_1566,KIT-IK-001,val_11,val_16,val_36,8/17/2023,131113.0314,18.14920806,479,289,2.814052736,259.8217232,4.616175443,2683.617665,831.9614841
val_1567,KIT-LK-001,val_0,val_6,val_35,8/17/2023,972.1395828,2.272335639,75,943,6.15907098,298.1153077,4.04922326,502.299611,177.2735477
val_1568,KIT-LK-001,val_10,val_36,val_47,8/17/2023,65866.66533,27.98527299,197,231,6.632176033,741.0627268,4.207885651,3129.828186,75.16006179
val_1569,KIT-SU-001,val_14,val_35,val_42,8/18/2023,87837.70926,27.63416898,790,927,3.322876853,432.2746845,2.654953986,10614.51268,846.4095348
val_1570,KIT-LK-001,val_7,val_22,val_28,8/18/2023,79210.30113,16.97568615,52,931,2.300367743,959.5038161,1.099498696,4882.686509,780.7538091
val_1571,KIT-LK-001,val_10,val_11,val_42,8/18/2023,110049.5166,25.64261639,448,609,9.330856323,40.20186558,4.037594343,2577.240202,158.1307697
val_1572,KIT-LK-001,val_5,val_50,val_2,8/18/2023,10295.552,1.59716185,875,107,1.863524478,383.1667977,3.533279025,4552.573139,528.1202308
val_1573,KIT-SU-001,val_5,val_50,val_34,8/18/2023,117919.8002,11.27010957,87,618,3.49463267,154.7268283,1.56593038,4721.199834,41.69984847
val_1574,KIT-LK-001,val_2,val_44,val_25,8/18/2023,42833.99515,23.62813891,926,912,3.083034674,816.3206857,4.027098585,5558.034572,148.5201172
val_1575,KIT-IK-001,val_6,val_34,val_45,8/18/2023,123722.2933,8.225079248,473,928,9.027858843,479.6087577,1.597202216,5510.352864,257.2641634
val_1576,KIT-YB-001,val_16,val_15,val_24,8/19/2023,63213.44505,15.87431601,423,457,5.517634053,620.0169451,3.958738462,3717.486873,704.0065347
val_1577,KIT-SU-001,val_18,val_24,val_8,8/19/2023,6916.329475,32.63174721,713,480,9.609215195,597.9496023,3.854456245,3733.909147,304.9399501
val_1578,KIT-IK-001,val_12,val_4,val_34,8/19/2023,144605.2575,28.97096189,777,384,8.453973098,79.06620374,1.030069385,9637.090384,810.479191
val_1579,KIT-YB-001,val_12,val_14,val_45,8/19/2023,117192.1189,19.61827986,473,213,7.793840262,783.7381827,4.099105519,8023.745993,23.54411629
val_1580,KIT-SU-001,val_12,val_27,val_0,8/19/2023,52498.49683,20.26972831,83,654,2.591015412,821.9767874,2.630637427,8216.875763,4.324597888
val_1581,KIT-LK-001,val_9,val_26,val_3,8/19/2023,40869.09155,31.0678094,969,986,4.099183879,607.4392956,3.026332523,2448.097107,299.7960491
val_1582,KIT-YB-001,val_8,val_4,val_31,8/20/2023,88550.0774,30.23445675,8,267,8.382433453,280.9473434,4.858768245,11903.97133,730.948915
val_1583,KIT-SU-001,val_12,val_57,val_26,8/20/2023,148100.5431,3.272726357,872,842,9.851777039,724.0918255,4.679397107,1225.734806,951.5401471
val_1584,KIT-YB-001,val_15,val_16,val_26,8/20/2023,43879.94021,16.40209284,434,95,8.901287126,700.6657884,2.53067233,8253.841128,315.4419532
val_1585,KIT-IK-001,val_8,val_30,val_4,8/20/2023,142266.532,6.841707144,515,56,9.535709491,912.5389066,3.838293192,8972.317293,556.9127727
val_1586,KIT-YB-001,val_11,val_27,val_27,8/20/2023,49892.87438,3.096047547,765,901,6.776647993,117.3335383,3.052342929,3352.676878,41.34926829
val_1587,KIT-LK-001,val_9,val_28,val_27,8/20/2023,105762.6159,10.3753637,941,112,5.345355379,909.803718,4.288797666,1109.687951,1.26172354
val_1588,KIT-YB-001,val_5,val_50,val_40,8/20/2023,57569.28649,21.45040443,150,414,5.632493783,887.0720347,2.278628041,8901.365917,15.75851876
val_1589,KIT-LK-001,val_5,val_44,val_18,8/21/2023,13215.30749,27.84408717,812,882,5.126426234,297.5274041,2.883750158,6873.659261,97.32712485
val_1590,KIT-LK-001,val_1,val_52,val_16,8/21/2023,140460.3102,31.95417766,661,349,2.393833313,716.1977662,1.44963861,11594.40458,874.3482925
val_1591,KIT-LK-001,val_8,val_22,val_3,8/21/2023,25007.23521,14.91887349,368,301,3.751858761,263.7081563,4.706722593,8786.71334,641.3930203
val_1592,KIT-LK-001,val_14,val_15,val_27,8/21/2023,141731.3745,14.89684295,426,40,1.813366804,235.0958208,4.60287566,11170.25533,898.312091
val_1593,KIT-YB-001,val_13,val_25,val_31,8/21/2023,15944.37048,5.533188665,772,697,1.797041459,641.534936,2.104249526,7684.692636,834.8978077
val_1594,KIT-LK-001,val_19,val_33,val_13,8/21/2023,40408.64302,6.980476677,140,320,3.806510452,50.03333424,3.331893157,6076.526665,765.0923775
val_1595,KIT-IK-001,val_0,val_20,val_35,8/21/2023,138178.0631,3.766822196,506,117,6.99513265,96.47725791,2.513448755,11347.86794,353.7043339
val_1596,KIT-LK-001,val_15,val_27,val_45,8/22/2023,98951.859,34.16133901,722,475,6.523390603,660.143623,1.623181062,9862.386258,134.0152611
val_1597,KIT-LK-001,val_15,val_9,val_8,8/22/2023,28827.77366,4.640390787,539,170,6.035167563,951.8691911,1.180092108,613.6279447,103.3640415
val_1598,KIT-IK-001,val_8,val_35,val_27,8/22/2023,89017.95006,26.53115728,448,849,7.740390484,34.03877743,4.291328979,7079.966555,25.01252129
val_1599,KIT-SU-001,val_5,val_42,val_33,8/22/2023,27468.4856,11.2581973,521,748,4.804224388,22.91844028,2.156553276,1963.117505,177.7748787
val_1600,KIT-YB-001,val_7,val_31,val_0,8/22/2023,131229.0891,18.89274342,512,980,4.978916945,74.77168781,3.061767434,11386.22418,19.13870177
val_1601,KIT-YB-001,val_13,val_52,val_8,8/22/2023,7949.376797,30.57031538,804,980,5.662165656,1.664454298,4.61073176,8175.357566,687.8041327
val_1602,KIT-SU-001,val_17,val_59,val_18,8/22/2023,79701.76582,32.77862731,821,838,1.599314863,928.3124551,1.079542386,5525.913432,388.8456929
val_1603,KIT-LK-001,val_12,val_54,val_6,8/23/2023,9989.217362,8.560015097,919,502,6.235229113,474.0419588,3.189581149,11526.48086,528.1560091
val_1604,KIT-IK-001,val_10,val_5,val_17,8/23/2023,104405.9013,31.91217524,72,170,7.752154311,692.1135479,4.821972262,4168.949678,478.8469212
val_1605,KIT-SU-001,val_13,val_52,val_7,8/23/2023,140401.6867,8.971424717,319,42,3.372781412,416.3868795,4.237137904,5440.924574,283.4316959
val_1606,KIT-YB-001,val_1,val_20,val_43,8/23/2023,124744.4342,28.20694265,877,91,8.693324907,997.2450115,1.877244834,4908.910615,114.5309211
val_1607,KIT-IK-001,val_12,val_27,val_28,8/23/2023,56073.30986,0.730713115,642,234,3.395947281,479.9313862,1.803503554,1756.003759,542.2945606
val_1608,KIT-IK-001,val_0,val_24,val_15,8/23/2023,35917.28337,18.82605537,377,883,5.618921503,939.2658864,4.049946064,1968.668697,863.7446584
val_1609,KIT-LK-001,val_19,val_17,val_37,8/23/2023,18593.61011,25.4582815,629,212,8.870268982,649.6104511,1.318922254,7173.879592,749.7031628
val_1610,KIT-IK-001,val_17,val_52,val_0,8/24/2023,131106.7861,29.39507612,463,92,7.643157102,947.7381874,3.397449415,1020.443366,931.4716714
val_1611,KIT-IK-001,val_10,val_38,val_28,8/24/2023,12625.81479,29.47128525,888,936,6.185146857,495.1417581,1.936409861,11186.78157,355.9775929
val_1612,KIT-LK-001,val_7,val_58,val_32,8/24/2023,94509.96414,10.6006006,558,436,6.604582759,878.8800944,4.357028815,4066.177389,845.7050168
val_1613,KIT-SU-001,val_14,val_57,val_38,8/24/2023,55406.48669,29.88960641,447,419,1.979978903,333.8867271,2.517664524,3987.374627,722.5657642
val_1614,KIT-LK-001,val_12,val_25,val_10,8/24/2023,149368.8586,11.46291657,624,301,7.293892042,661.1983765,2.659889722,1848.232883,943.0044526
val_1615,KIT-SU-001,val_14,val_43,val_28,8/24/2023,76569.08537,8.335104401,190,948,6.507331997,617.1847939,4.177661462,4341.243099,287.763959
val_1616,KIT-YB-001,val_10,val_30,val_36,8/24/2023,82544.24698,0.251269786,771,348,1.76080824,486.8361547,1.352350721,8355.559045,803.6303022
val_1617,KIT-SU-001,val_4,val_29,val_38,8/25/2023,137724.3734,8.402890879,203,860,2.118779593,501.4826021,3.403845247,11496.44431,508.1580926
val_1618,KIT-YB-001,val_1,val_44,val_8,8/25/2023,145460.717,4.321671068,23,993,9.739049413,170.1211306,4.850479171,2472.531252,436.7403407
val_1619,KIT-YB-001,val_5,val_41,val_46,8/25/2023,87753.65093,23.68779377,51,451,2.603003467,906.0271135,3.601502966,2295.641911,465.7547427
val_1620,KIT-LK-001,val_10,val_54,val_13,8/25/2023,119529.2202,5.238609446,66,701,9.061957247,454.2098102,1.327168083,1840.371538,432.5837915
val_1621,KIT-LK-001,val_8,val_46,val_18,8/25/2023,95397.62899,20.57134642,100,24,3.482504934,151.4691504,4.634130908,6973.108525,877.0661247
val_1622,KIT-YB-001,val_10,val_37,val_9,8/25/2023,64396.36937,4.601078038,50,782,4.565093128,704.3285054,1.515788027,1579.810131,944.4130829
val_1623,KIT-LK-001,val_5,val_55,val_7,8/26/2023,9068.645913,24.71376494,301,973,5.999403616,727.1610982,2.475386876,1239.865863,662.9917566
val_1624,KIT-YB-001,val_18,val_6,val_12,8/26/2023,107802.7091,10.13698346,961,195,6.632814477,45.11721388,1.726714364,8978.418105,192.7780981
val_1625,KIT-SU-001,val_7,val_45,val_6,8/26/2023,105189.2845,10.94263429,102,10,5.480011833,332.8202188,3.887411012,9559.529134,420.511211
val_1626,KIT-IK-001,val_16,val_23,val_35,8/26/2023,17946.99485,22.48540897,676,43,4.135939075,584.2606773,2.059566831,3911.851803,355.5926048
val_1627,KIT-SU-001,val_7,val_25,val_28,8/26/2023,34895.29681,32.87529727,871,856,5.488186453,821.5825686,2.04443634,7061.264258,670.9855322
val_1628,KIT-IK-001,val_8,val_46,val_18,8/26/2023,109953.1639,34.70771654,810,244,7.306186218,310.6051715,2.654237855,8960.025767,70.34470522
val_1629,KIT-LK-001,val_12,val_16,val_26,8/26/2023,22881.94065,12.63277368,362,413,4.568347694,299.6549508,2.144378465,777.6717505,654.1284844
val_1630,KIT-YB-001,val_5,val_53,val_29,8/27/2023,103794.7876,33.13216475,52,336,5.907213405,736.5679655,4.138230071,7689.46977,466.8064844
val_1631,KIT-YB-001,val_4,val_29,val_8,8/27/2023,107837.5901,21.5087871,368,301,4.412559256,219.2044058,3.106732923,3577.130424,261.0444499
val_1632,KIT-LK-001,val_7,val_20,val_14,8/27/2023,53324.90646,31.74510645,602,165,3.969340942,895.9986987,3.223683157,5027.582285,63.52408428
val_1633,KIT-IK-001,val_16,val_19,val_42,8/27/2023,39098.18654,1.169254756,758,408,3.689367442,790.4155516,1.646504797,4403.483995,52.97745304
val_1634,KIT-IK-001,val_2,val_25,val_0,8/27/2023,56269.39196,1.354415244,141,925,3.015585885,893.0553102,4.653958185,8676.421034,892.1790246
val_1635,KIT-SU-001,val_8,val_56,val_45,8/27/2023,54199.8949,2.795174424,301,357,7.846930501,353.7457189,2.395542349,5731.557539,576.727245
val_1636,KIT-SU-001,val_13,val_6,val_46,8/27/2023,91249.46095,28.19287647,602,802,9.85506831,165.7359343,2.509520184,9168.800599,551.5797604
val_1637,KIT-IK-001,val_14,val_30,val_12,8/28/2023,111705.3208,5.000885433,715,689,1.260944351,585.0577484,1.969557032,3917.030103,17.50170753
val_1638,KIT-IK-001,val_8,val_50,val_15,8/28/2023,129332.0189,6.345158405,311,798,2.764565107,189.9689664,4.840750335,6587.050252,770.9938709
val_1639,KIT-YB-001,val_1,val_28,val_9,8/28/2023,4983.846458,20.57191659,823,573,9.678248252,266.1131597,3.428210957,10902.49391,210.6269095
val_1640,KIT-IK-001,val_0,val_33,val_26,8/28/2023,109119.4578,33.519116,802,371,4.0759768,400.5676026,1.243824789,5369.311847,383.4038263
val_1641,KIT-IK-001,val_9,val_20,val_10,8/28/2023,47470.80973,19.93551455,360,257,4.500770756,462.7284775,1.770447544,7000.386287,646.6038135
val_1642,KIT-YB-001,val_16,val_8,val_37,8/28/2023,125876.9806,25.69433387,536,280,6.966710029,322.4133125,2.921785588,8111.95715,134.5287821
val_1643,KIT-SU-001,val_0,val_38,val_18,8/28/2023,11819.68548,6.733152369,478,528,4.174166698,284.7199381,1.751409091,10965.27684,796.6944071
val_1644,KIT-LK-001,val_17,val_55,val_46,8/29/2023,82900.58927,32.01325705,669,404,5.434304097,246.726956,3.420142353,7706.396311,835.2872531
val_1645,KIT-IK-001,val_13,val_31,val_40,8/29/2023,82526.70167,2.14450737,322,405,9.106475848,690.1359023,2.231588883,7426.244285,519.4936665
val_1646,KIT-YB-001,val_0,val_25,val_19,8/29/2023,49313.4636,10.04210149,329,369,6.083054295,305.8784239,2.398457268,10035.60997,365.4166647
val_1647,KIT-YB-001,val_6,val_7,val_28,8/29/2023,145560.8363,15.98960186,423,921,7.001923458,694.3978135,4.146626983,11903.58735,251.8948648
val_1648,KIT-IK-001,val_4,val_56,val_1,8/29/2023,16485.0111,8.070790985,216,643,2.953753927,742.8847432,3.097490953,10807.42887,723.9619146
val_1649,KIT-SU-001,val_18,val_52,val_3,8/29/2023,20891.38641,23.29887633,581,893,3.35307114,714.229873,1.452113545,1673.570152,340.5631631
val_1650,KIT-LK-001,val_11,val_54,val_24,8/29/2023,96816.80993,23.82197668,959,929,9.024018194,914.4373329,2.487578698,8182.093382,809.5240887
val_1651,KIT-IK-001,val_6,val_21,val_22,8/30/2023,77387.73408,7.572659048,349,617,9.258241334,954.4856634,4.585367884,4077.199302,732.4439667
val_1652,KIT-LK-001,val_5,val_37,val_19,8/30/2023,40037.83572,0.498976152,861,91,8.262812394,146.8606056,4.384635374,5090.717513,352.9287597
val_1653,KIT-YB-001,val_11,val_25,val_4,8/30/2023,45988.63357,2.78624023,464,966,2.098587679,320.5871213,4.039368741,7815.066124,228.8841405
val_1654,KIT-SU-001,val_0,val_14,val_40,8/30/2023,23974.98465,0.214890399,165,478,8.36679239,787.6666966,4.374108397,1912.33207,357.7407588
val_1655,KIT-YB-001,val_5,val_12,val_19,8/30/2023,130230.7388,31.7077013,496,375,1.173049542,781.803148,1.366035761,8373.610394,342.2945424
val_1656,KIT-IK-001,val_3,val_23,val_22,8/30/2023,85643.07153,21.83396619,499,413,6.368990087,70.94304246,1.488696566,3663.349597,956.6559802
val_1657,KIT-YB-001,val_12,val_33,val_19,8/30/2023,37102.76913,5.017547583,24,88,7.077361125,962.0370912,1.074547797,9866.952561,627.3159577
val_1658,KIT-SU-001,val_13,val_7,val_23,8/31/2023,59316.40328,3.419449693,479,664,4.837623687,856.204573,1.500109417,4586.010166,657.5567649
val_1659,KIT-SU-001,val_9,val_42,val_31,8/31/2023,136049.4156,28.65230128,163,47,5.312921153,899.2041722,4.294189901,789.5541711,283.5609418
val_1660,KIT-YB-001,val_2,val_27,val_36,8/31/2023,133082.7537,28.42417793,795,721,7.676643784,204.384795,1.151715455,7265.621172,364.2877357
val_1661,KIT-YB-001,val_7,val_52,val_26,8/31/2023,10831.45032,32.47281148,541,834,9.053889879,500.9199653,2.860716139,9047.40505,466.1654234
val_1662,KIT-IK-001,val_16,val_16,val_7,8/31/2023,98287.97067,5.742717148,304,422,2.704040157,440.5422107,1.988465286,7477.103189,976.713107
val_1663,KIT-LK-001,val_4,val_3,val_41,8/31/2023,23369.19006,18.37516165,2,383,2.246362273,360.2986962,4.329995451,9389.638789,667.5814387
val_1664,KIT-YB-001,val_3,val_18,val_13,8/31/2023,32027.06315,4.427366773,571,673,6.669928671,227.3551467,4.21146139,9688.699758,154.0530806
val_1665,KIT-SU-001,val_2,val_58,val_0,9/1/2023,129699.035,27.88825685,704,861,3.076836384,139.6065639,4.0639789,698.6522921,990.9468982
val_1666,KIT-YB-001,val_16,val_19,val_1,9/1/2023,134330.9525,14.55447048,424,95,2.748022402,870.5084268,2.513025578,221.7989629,269.2948374
val_1667,KIT-LK-001,val_2,val_42,val_37,9/1/2023,12862.44143,24.41472937,906,459,2.831422015,530.4356476,4.702363126,2846.858216,621.7288758
val_1668,KIT-SU-001,val_11,val_50,val_18,9/1/2023,131151.5378,1.254916142,196,323,2.771547133,600.826621,4.583433733,2851.5843,875.1623533
val_1669,KIT-LK-001,val_19,val_17,val_1,9/1/2023,109409.7862,27.2719987,755,11,5.294063038,261.6011618,3.603259627,6842.794291,615.7599991
val_1670,KIT-YB-001,val_12,val_38,val_38,9/1/2023,116468.6993,8.186122709,496,8,9.679509499,935.0530813,3.450369528,2903.370952,925.9212653
val_1671,KIT-YB-001,val_8,val_12,val_14,9/2/2023,118876.3915,29.52959165,314,529,8.452629882,936.3766489,2.347782597,4505.200001,848.0949827
val_1672,KIT-IK-001,val_4,val_21,val_46,9/2/2023,76331.37412,6.66787524,288,764,5.890020336,671.4500906,3.943554516,5553.193875,35.0067918
val_1673,KIT-IK-001,val_0,val_17,val_42,9/2/2023,142062.6926,27.69538387,450,595,1.730487277,320.5529831,4.753958007,7289.756643,686.8149355
val_1674,KIT-LK-001,val_3,val_40,val_2,9/2/2023,30453.7608,4.866879462,80,249,7.056383114,232.8441707,2.26486061,11961.58152,720.851992
val_1675,KIT-LK-001,val_19,val_52,val_33,9/2/2023,75992.28357,23.28691989,651,451,5.060282109,595.2713228,2.143718374,8324.38208,371.8012205
val_1676,KIT-LK-001,val_2,val_15,val_28,9/2/2023,48123.61069,27.31820364,409,966,8.0052394,832.8790928,2.054330915,3336.338818,909.5311969
val_1677,KIT-IK-001,val_0,val_17,val_8,9/2/2023,123453.4708,13.64090322,681,838,5.44561613,966.9838002,4.932628156,4339.420199,800.921072
val_1678,KIT-SU-001,val_16,val_49,val_16,9/3/2023,12863.75646,8.702774964,515,119,7.014463645,68.19040478,3.161270555,715.1478494,367.0714607
val_1679,KIT-SU-001,val_8,val_27,val_23,9/3/2023,65334.9338,12.18956029,978,644,2.800445791,334.1965058,4.870275023,5150.38432,223.0831068
val_1680,KIT-YB-001,val_7,val_30,val_7,9/3/2023,116134.9096,10.52138973,82,625,8.498938899,391.1493815,3.469517807,7151.832783,212.5814791
val_1681,KIT-SU-001,val_14,val_42,val_34,9/3/2023,47194.96628,22.23071874,493,365,8.014816551,369.0253743,2.173844699,11403.3035,220.539034
val_1682,KIT-SU-001,val_10,val_8,val_13,9/3/2023,36451.2045,1.750748708,536,364,4.366130892,667.776196,3.345583622,3361.738688,589.223114
val_1683,KIT-YB-001,val_18,val_52,val_44,9/3/2023,39751.09864,1.641986213,249,719,9.67279739,547.2064855,1.621785626,3073.32319,642.7670794
val_1684,KIT-YB-001,val_9,val_21,val_38,9/3/2023,107181.7211,10.21448578,673,935,2.443552982,891.3741671,2.792401228,403.3600486,148.8750068
val_1685,KIT-IK-001,val_14,val_39,val_30,9/4/2023,43374.01004,9.838672987,362,319,1.180119326,222.5512036,2.771502457,6981.020073,548.5301687
val_1686,KIT-SU-001,val_17,val_25,val_5,9/4/2023,60701.19005,6.362044288,764,928,7.86823706,399.3317888,3.306155052,11951.26872,250.2835849
val_1687,KIT-LK-001,val_9,val_45,val_1,9/4/2023,82077.37907,25.14516014,923,839,6.405104827,541.1597175,2.548967182,4578.890199,910.4082206
val_1688,KIT-SU-001,val_5,val_36,val_7,9/4/2023,141143.6318,1.026949747,854,52,1.998294771,816.7967528,2.820546047,6074.59893,856.3063659
val_1689,KIT-LK-001,val_19,val_10,val_23,9/4/2023,119254.9602,32.36336997,633,280,2.435559805,823.2396516,4.504620779,887.1946491,115.6248844
val_1690,KIT-IK-001,val_4,val_11,val_37,9/4/2023,28199.6088,26.56054156,718,441,2.177909407,859.372229,1.721565026,6938.823306,252.2867004
val_1691,KIT-YB-001,val_0,val_52,val_7,9/4/2023,132521.0928,14.22292803,865,667,2.501678382,519.1347278,4.690596227,2678.838906,944.5177303
val_1692,KIT-YB-001,val_11,val_31,val_33,9/5/2023,126792.7313,30.09091781,981,226,5.152665803,241.5994179,3.154166309,382.4069882,298.9833556
val_1693,KIT-IK-001,val_19,val_16,val_2,9/5/2023,111911.0657,21.71174241,724,415,1.45866069,726.2555169,3.515493114,8269.368237,815.8263291
val_1694,KIT-IK-001,val_1,val_8,val_12,9/5/2023,77777.44323,20.04398874,913,92,5.674478536,954.673525,1.417060225,1943.336362,50.46424326
val_1695,KIT-SU-001,val_16,val_7,val_28,9/5/2023,10937.33581,11.09302156,966,101,6.448360465,285.2996646,1.581031673,1393.585822,387.7963658
val_1696,KIT-IK-001,val_16,val_55,val_39,9/5/2023,106870.0336,23.27604264,176,435,7.546313548,198.3814859,3.930282706,2892.438347,614.7954939
val_1697,KIT-LK-001,val_18,val_58,val_37,9/5/2023,77992.15448,5.061375946,501,630,9.514298804,22.4758396,4.602641355,1822.942193,399.5447065
val_1698,KIT-SU-001,val_8,val_23,val_25,9/5/2023,46811.35141,18.46649544,357,452,1.742294139,666.4678646,3.075421743,7549.799912,790.6507681
val_1699,KIT-YB-001,val_5,val_12,val_1,9/6/2023,1985.731003,4.240630114,950,383,1.31642087,545.0150836,1.670105057,3351.378894,979.9202229
val_1700,KIT-SU-001,val_10,val_25,val_14,9/6/2023,35041.82263,15.69111356,744,498,2.252247582,134.7143633,4.18766133,8117.697898,513.5323721
val_1701,KIT-LK-001,val_2,val_8,val_37,9/6/2023,91050.68155,21.6462381,886,634,4.035832338,199.5157183,4.670125,6642.463716,463.6316145
val_1702,KIT-LK-001,val_16,val_32,val_3,9/6/2023,17289.83466,5.611519626,349,714,5.728255428,662.2225822,3.68071115,4372.87151,704.5109049
val_1703,KIT-LK-001,val_13,val_37,val_33,9/6/2023,98485.09664,7.9297625,843,540,1.038573052,436.0174898,1.731453613,2483.024289,753.7047702
val_1704,KIT-LK-001,val_9,val_59,val_33,9/6/2023,123040.9773,28.50136883,81,91,7.231327048,233.2309114,2.649880346,8138.291869,59.79796678
val_1705,KIT-YB-001,val_10,val_19,val_36,9/6/2023,48067.66194,9.09880778,940,41,9.611941811,605.8232204,4.759343758,6388.272744,437.5893715
val_1706,KIT-SU-001,val_14,val_11,val_10,9/7/2023,12756.83815,3.525350821,230,343,3.248010316,52.66577217,1.766321543,8706.028523,499.7437404
val_1707,KIT-YB-001,val_10,val_8,val_11,9/7/2023,21384.96917,11.70801622,526,205,1.079173353,16.20281398,1.683013192,6172.28077,307.416729
